dvrspn,adverse_opinion
dvrspwdr,dover's_powder
dvrsr,adversary
dvrst,"diversity,adversity"
dvrstvcnjnctn,adversative_conjunction
dvrswtns,adverse_witness
dvrtclm,diverticulum
dvrtcls,diverticulosis
dvrtclts,diverticulitis
dvrtmnt,divertimento
dvrtnc,advertence
dvrtrl,advertorial
dvrtsng,advertising
dvrtsngcmpgn,advertising_campaign
dvrtsngdprtmnt,advertising_department
dvrtsnggnc,advertising_agency
dvrtsr,advertiser
dvs,"advisee,devisee,davis,davys,daviesia,devise"
dvsblt,"divisibility,advisability"
dvscp,davis_cup
dvsftgrnm,dove's_foot_geranium
dvsl,"devisal,audiovisual"
dvsn,division
dvsnbctr,division_eubacteria
dvsng,devising
dvsnrcbctr,division_archaebacteria
dvsns,"deviousness,dovishness"
dvsr,"advisory,adviser,devisor,divisor"
dvsrbrd,advisory_board
dvsrsrvc,advisory_service
dvstn,devastation
dvstr,divestiture
dvt,"davit,divot"
dvtdnslsptm,deviated_nasal_septum
dvtdsptm,deviated_septum
dvtl,dovetail
dvtlpln,dovetail_plane
dvtlztn,devitalization
dvtn,"deviation,devotion"
dvtnl,devotional
dvtns,devoutness
dvtnsm,deviationism
dvtnst,deviationist
dvwsn,advowson
dw,"da'wah,dhow,hideaway,headway,dewey,edwy,dhawa,dew"
dwbr,dewberry
dwd,"dowdy,deadwood,dyewood"
dwdcmlclsfctn,dewey_decimal_classification
dwdlr,dawdler
dwdng,dowding
dwdns,dowdiness
dwdrp,dewdrop
dwgr,dowager
dwgrsmp,dowager's_hump
dwgt,dead_weight
dwjns,dow_jones
dwl,dowel
dwlnd,dowland
dwlng,"doweling,dwelling"
dwlp,dewlap
dwn,"down,dawn,edwin"
dwnbrc,downy_birch
dwnbrm,downy_brome
dwnbt,downbeat
dwnbw,down-bow
dwncst,downcast
dwnd,headwind
dwndlng,dwindling
dwndrft,downdraft
dwndt,down-and-out
dwnfl,downfall
dwng,downing
dwngrd,downgrade
dwngrndcr,downy_ground_cherry
dwngstrt,downing_street
dwnl,downhill
dwnlwvlt,downy_yellow_violet
dwnmldw,downy_mildew
dwnmnznt,downy_manzanita
dwnpmnt,down_payment
dwnpr,downpour
dwnqrk,down_quark
dwnrgtns,downrightness
dwnrtdns,downheartedness
dwns,downiness
dwnsd,downside
dwnsft,downshift
dwnspn,downspin
dwnstg,downstage
dwnstrk,downstroke
dwnswng,downswing
dwntck,downtick
dwntm,downtime
dwntrn,downturn
dwnwdmnt,downy_wood_mint
dwnwdpckr,downy_woodpecker
dwp,doo-wop
dwpnt,dew_point
dwr,"dewar,dower,dowry"
dwrd,"headword,edward"
dwrdn,edwardian
dwrds,edwards
dwrdtcnfsr,edward_the_confessor
dwrdtldr,edward_the_elder
dwrdtmrtr,edward_the_martyr
dwrf,dwarf
dwrfbck,dwarf_buckeye
dwrfblbr,dwarf_bilberry
dwrfbn,dwarf_banana
dwrfcnkpnk,dwarf_chinkapin_oak
dwrfdndln,dwarf_dandelion
dwrfflwrnglmnd,dwarf_flowering_almond
dwrfgldncnkpn,dwarf_golden_chinkapin
dwrfgrwlw,dwarf_grey_willow
dwrfjnpr,dwarf_juniper
dwrfldr,dwarf_elder
dwrfls,dwarf_hulsea
dwrflsk,dewar_flask
dwrfmpl,dwarf_maple
dwrfpfs,dwarf_pipefish
dwrfrs,dwarf_iris
dwrfsm,dwarfism
dwrfsmc,dwarf_sumac
dwrfsns,dwarfishness
dwrfsprg,dwarf_spurge
dwrfsprmwl,dwarf_sperm_whale
dwrfstlb,dwarf_astilbe
dwrftlp,dwarf_tulip
dwrfwlw,dwarf_willow
dwrfwttrlm,dwarf-white_trillium
dwrks,dye-works
dws,"dowse,dawes"
dwsn,dawson
dwtcr,dowitcher
dwtr,headwater
dx,"addax,dixie,dix"
dxcln,doxycycline
dxcp,dixie_cup
dxctdn,deoxycytidine
dxctdnmnpspt,deoxycytidine_monophosphate
dxctsn,dideoxycytosine
dxd,dioxide
dxdnsn,deoxyadenosine
dxdnsnmnpspt,deoxyadenosine_monophosphate
dxgnsn,deoxyguanosine
dxgnsnmnpspt,deoxyguanosine_monophosphate
dxgrp,adoxography
dxl,dead_axle
dxlg,doxology
dxmtsn,dexamethasone
dxn,dioxin
dxnsn,dideoxyinosine
dxpn,doxepin
dxrbcn,doxorubicin
dxrbnclccd,deoxyribonucleic_acid
dxrbs,deoxyribose
dxs,deixis
dxstclgc,doxastic_logic
dxtmdn,deoxythymidine
dxtmdnmnpspt,deoxythymidine_monophosphate
dxtrcrd,dextrocardia
dxtrmptmnslpt,dextroamphetamine_sulphate
dxtrn,dextrin
dxtrs,dextrose
dxtrt,dexterity
dxtrtn,dextrorotation
dxzsn,doxazosin
dz,"doze,adz,daze"
dzkbn,adzuki_bean
dzl,dazzle
dznm,diazonium
dzns,dizziness
dzpm,diazepam
dzr,adzhar
dzxd,diazoxide
f,"hoof,fife,hi-fi,f,fa,ofo,hefa,ufa,foe,hoffa,fief,fee,huff"
fb,"fob,fib"
fbl,"foible,fibula,fable"
fblmndns,feeblemindedness
fblns,feebleness
fblst,fabulist
fblt,affability
fbn,"fabian,fabiana"
fbncnmbr,fibonacci_number
fbncsqnc,fibonacci_sequence
fbng,fibbing
fbnsct,fabian_society
fbnsm,fabianism
fbr,"fiber,february"
fbrblst,fibroblast
fbrbndl,fiber_bundle
fbrbrd,fiberboard
fbrc,fabric
fbrcrtlg,fibrocartilage
fbrcstcbrstds,fibrocystic_breast_disease
fbrctn,fabrication
fbrdnm,fibroadenoma
fbrdtmr,fibroid_tumor
fbrdw,off-broadway
fbrg,"faubourg,faberge"
fbrgls,fiberglass
fbrl,fibril
fbrltn,fibrillation
fbrm,fibroma
fbrmsts,fibromyositis
fbrn,fibrin
fbrngn,fibrinogen
fbrngnm,afibrinogenemia
fbrnls,fibrinolysis
fbrnptd,fibrinopeptide
fbrns,fibrinase
fbrptccbl,fiber_optic_cable
fbrptcs,fiber_optics
fbrptctrnsmsnstm,fiber-optic_transmission_system
fbrs,fibrosis
fbrscp,fiberscope
fbrsdsplsfbn,fibrous_dysplasia_of_bone
fbrsrtdbgn,fibrous-rooted_begonia
fbrsstrct,fibrous_astrocyte
fbrst,fibrosity
fbrsts,"fibrous_tissue,fibrositis"
fc,"office,fucaceae,face,fichu,efficacy,fica"
fcb,office_boy
fcbldng,office_building
fcbr,office-bearer
fccrd,face_card
fcd,"fucoid,facade"
fcf,face-off
fcfmngmntndbdgt,office_of_management_and_budget
fcfnspctrgnrl,office_of_inspector_general
fcfntlgncsprt,office_of_intelligence_support
fcfnvlntlgnc,office_of_naval_intelligence
fcfrntr,office_furniture
fcftd,office_of_the_dead
fcgrd,face_guard
fck,fuck
fcklsns,fecklessness
fckr,fucker
fcl,"facial,official,facula,fecula"
fclclttst,fecal_occult_test
fcldr,officeholder
fcldstnc,focal_distance
fclft,face_lift
fclmnt,official_immunity
fclmpctn,fecal_impaction
fclmscl,facial_muscle
fclmtr,fecal_matter
fclnc,feculence
fclndx,facial_index
fclnfctn,focal_infection
fclprflng,facial_profiling
fclr,facial_hair
fclrt,focal_ratio
fclrtr,facial_artery
fcls,"fucales,officialese"
fclszr,focal_seizure
fclt,"facility,faculty,foucault"
fcltn,facilitation
fcltpndlm,foucault_pendulum
fcltr,facilitator
fclts,facial_tissue
fclvn,facial_vein
fclxprsn,facial_expression
fclztn,focalization
fcmnt,effacement
fcmntcrtfctcmpn,face-amount_certificate_company
fcmsk,face_mask
fcnc,efficiency
fcncprtmnt,efficiency_apartment
fcncxprt,efficiency_expert
fcnd,aficionado
fcndt,fecundity
fcng,facing
fcngl,face_angle
fcnr,fechner
fcnrslw,fechner's_law
fcnt,officiant
fcplt,faceplate
fcpwdr,face_powder
fcr,"facer,officer"
fcrcgntn,face_recognition
fcrsms,officer's_mess
fcs,"fucus,focus,fauces,fuchs,fuchsia,ficus"
fcsml,facsimile
fcsvr,face_saver
fct,"faucet,effect,fact,affect,facet"
fctd,factoid
fctdns,affectedness
fctdrl,affected_role
fctlt,factuality
fctm,"factotum,face_time"
fctn,"officiation,affectation,fiction,affection,faction"
fctnlcrctr,fictional_character
fctnlnml,fictional_animal
fctnlztn,fictionalization
fctntns,affectionateness
fctpln,facet_plane
fctr,"factory,effector,factor,effecter"
fctrfprprtnlt,factor_of_proportionality
fctrl,factorial
fctrnls,factor_analysis
fctrprc,factory_price
fctrsp,factory_ship
fctrwstl,factory_whistle
fctrztn,factorization
fcts,effects
fctsns,facetiousness
fctvdsrdr,affective_disorder
fctvns,effectiveness
fcvl,"face_veil,face_value"
fd,"food,fade,feud,fad,fado,feed,fuddy-duddy,fahd,off-day"
fdbck,feedback
fdbckcrct,feedback_circuit
fdbnk,food_bank
fdc,food_cache
fdcmpn,food_company
fdcn,food_chain
fdcr,fiduciary
fdcrdt,fiduciary_duty
fdcrrltn,fiduciary_relation
fdcrt,food_court
fddt,fad_diet
fddtv,food_additive
fdfdst,food_faddist
fdfs,food_fish
fdg,fudge
fdgrn,feed_grain
fdgt,fidget
fdllrd,feudal_lord
fdln,fedelline
fdlnck,fiddleneck
fdlr,fiedler
fdlrcrb,fiddler_crab
fdlrg,food_allergy
fdlsm,feudalism
fdlstck,fiddlestick
fdlt,"feedlot,fidelity"
fdm,fiefdom
fdmnfctr,food_manufacturer
fdmpr,food_hamper
fdn,fedayeen
fdnddrgdmnstrtn,food_and_drug_administration
fdndgrcltrrgnztn,food_and_agriculture_organization
fdng,feeding
fdngw,fading_away
fdnsdm,fedayeen_saddam
fdprcsr,food_processor
fdprmd,food_pyramid
fdpsng,food_poisoning
fdr,"feeder,fedora,fodder"
fdrl,federal
fdrlbrfnvstgtn,federal_bureau_of_investigation
fdrlbrfprsns,federal_bureau_of_prisons
fdrlcmnctnscmsn,federal_communications_commission
fdrlcrt,federal_court
fdrldfct,federal_deficit
fdrldprtmnt,federal_department
fdrldpstnsrnccrprtn,federal_deposit_insurance_corporation
fdrldstrct,federal_district
fdrlgvrnmnt,federal_government
fdrljdcr,federal_judiciary
fdrllwnfrcmnttrngcntr,federal_law_enforcement_training_center
fdrlmlnbnkstm,federal_home_loan_bank_system
fdrlmlnmrtgcrprtn,federal_home_loan_mortgage_corporation
fdrlmrgncmngmntgnc,federal_emergency_management_agency
fdrln,feeder_line
fdrlntnlmrtgsctn,federal_national_mortgage_association
fdrlprtctvsrvc,federal_protective_service
fdrlrsrvbnk,federal_reserve_bank
fdrlrsrvbrd,federal_reserve_board
fdrlrsrvstm,federal_reserve_system
fdrlscrtbr,federal_security_bureau
fdrlsm,federalism
fdrlsngdmnstrtn,federal_housing_administration
fdrlst,federalist
fdrlstprt,federalist_party
fdrlsvngsbnk,federal_savings_bank
fdrltrdcmsn,federal_trade_commission
fdrltxln,federal_tax_lien
fdrlvtngnc,federal_aviation_agency
fdrlztn,federalization
fdrtn,federation
fdst,faddist
fdstck,feedstock
fdstf,foodstuff
fdstmp,food_stamp
fdt,fadeout
fdvt,affidavit
fdwb,food_web
fg,"effigy,fugue,fig,fugu,fuego,fog,fug"
fgbnk,fogbank
fgbrd,fig-bird
fgbtm,foggy_bottom
fgc,fagaceae
fgct,fugacity
fglf,fig_leaf
fglmn,fugleman
fglmp,foglamp
fgls,fagales
fgmnt,figment
fgmrgld,fig_marigold
fgn,"afghan,fagin,afghani"
fgnd,fag_end
fgnmntrnt,afghan_monetary_unit
fgnnd,afghan_hound
fgnstn,afghanistan
fgprm,fagopyrum
fgr,figure
fgrd,"figurehead,fugard"
fgrdbs,figured_bass
fgrfmrt,figure_of_merit
fgrgt,figure_eight
fgrlblndns,figural_blindness
fgrlm,figure_loom
fgrn,"figurine,foghorn"
fgrs,foie_gras
fgrskt,figure_skate
fgrsktng,figure_skating
fgrtn,figuration
fgs,fagus
fgt,"fight,fagot"
fgtng,fagoting
fgtngcr,fighting_chair
fgtr,"fighter,fig_tree"
fgtrplt,fighter_pilot
fgtstc,fagot_stitch
fgtv,fugitive
fgwrt,figwort
fj,"feijoa,fiji,fuji"
fjdlr,fiji_dollar
fjn,fijian
fjrd,fjord
fjslnds,fiji_islands
fk,"fake,fukuoka"
fkbk,fake_book
fkr,"fakery,fakir"
fl,"fly,fell,folly,fall,foul,feel,eyeful,flea,foal,filly,faille,felloe,file,flail,flue,foil,folio,fa_la,fula,offal,fellah,fool,eiffel,falla,fill,fuel"
flb,flab
flbck,fullback
flbg,fleabag
flbl,foul_ball
flbld,full_blood
flblmngdrng,fall-blooming_hydrangea
flblt,fallibility
flbn,fleabane
flbngt,fly-by-night
flbns,flabbiness
flbrd,fallboard
flbrgt,fulbright
flbrt,flaubert
flbrtgbt,flibbertigibbet
flbstr,filibuster
flbt,flea_bite
flbtl,flea_beetle
flc,"falco,fulica,felucca,fleece,fallacy,felicia"
flcd,filicide
flcdbldr,flaccid_bladder
flcdprls,flaccid_paralysis
flcfrmlgmnt,falciform_ligament
flck,"flick,flock"
flckr,flicker
flckrtl,flickertail
flcl,"fuel_cell,follicle,floccule"
flclrk,file_clerk
flcls,filicales
flclstmltngrmn,follicle-stimulating_hormone
flcltn,flocculation
flclts,folliculitis
flcn,"falcon,falchion"
flcnd,"falconidae,flecainide"
flcnfrms,falconiformes
flcngntl,falcon-gentle
flcnkrwrm,fall_cankerworm
flcnr,"falconry,falconer"
flcpsd,filicopsida
flcrm,fulcrum
flcrt,flacourtia
flcrtc,flacourtiaceae
flcscntrl,floccose_chanterelle
flcsns,fallaciousness
flcstng,fly_casting
flct,felicity
flctcngwrblr,flycatching_warbler
flctflm,falcatifolium
flctn,"fluctuation,affliction"
fld,"flood,fold,field,felidae,fauld,hayfield,floodhead,fluid"
fldbndwd,field_bindweed
fldbrm,field_brome
fldck,field_hockey
fldckbl,field_hockey_ball
fldckwd,field_chickweed
fldcl,field_coil
fldcntrl,flood_control
fldcpct,field_capacity
fldcrckt,field_cricket
fldcrn,field_corn
fldcrp,field_crop
fldd,field_day
flddrv,fluid_drive
fldfcttrnstr,field-effect_transistor
fldffr,field_of_fire
fldflwl,fluid_flywheel
fldfnr,field_of_honor
fldfr,fieldfare
fldgd,field_guide
fldgl,field_goal
fldglng,fledgling
fldgls,field_glass
fldgm,"field_game,flooded_gum"
fldgrdfcr,field-grade_officer
fldgt,floodgate
fldjdg,field_judge
fldlns,field_lens
fldmcncs,fluid_mechanics
fldmgnt,field_magnet
fldmrsl,field_marshal
fldms,field_mouse
fldmsn,field_emission
fldmsnmcrscp,field-emission_microscope
fldmstrd,field_mustard
fldn,flodden
fldnc,fluidounce
fldndln,fall_dandelion
fldng,fielding
fldngcr,folding_chair
fldngdr,folding_door
fldngsw,folding_saw
fldngvrg,fielding_average
fldp,field_pea
fldpln,floodplain
fldpncrs,field_pennycress
fldpns,field_pansy
fldprscnsrsp,field_press_censorship
fldpsts,field_pussytoes
fldr,"folder,fielder"
fldrl,"folderal,folderol"
fldrm,fluidram
fldrsc,fielder's_choice
fldrsnfrm,full-dress_uniform
fldrtlr,field_artillery
fldrtn,field_ration
flds,"felo-de-se,field_house,fields"
fldsbn,field_soybean
fldscbs,field_scabious
fldspdwl,field_speedwell
fldspnl,field_spaniel
fldspr,feldspar
fldsprw,field_sparrow
fldsptl,field_hospital
fldsqntlclrtlvsn,field-sequential_color_television
fldstn,fieldstone
fldstrngt,field_strength
fldstrngtnt,field_strength_unit
fldt,"filial_duty,fluidity,foldout"
fldtd,flood_tide
fldtnt,field_tent
fldtr,field_theory
fldtrl,field_trial
fldtrp,field_trip
fldtstl,field_thistle
fldvnt,field_event
fldwrk,"field_work,fieldwork"
fldwrkr,fieldworker
fldwrmwd,field_wormwood
fldx,folie_a_deux
flf,"fluff,flyleaf"
flfl,falafel
flfldr,file_folder
flflmnt,fulfillment
flfltr,fuel_filter
flfmlt,fluffy_omelet
flfmn,fall_of_man
flfs,filefish
flfsng,fly-fishing
flftndcrdt,full_faith_and_credit
flg,"flag,fuel_gauge"
flgcptn,flag_captain
flgd,flag_day
flgfcr,flag_officer
flgfs,flagfish
flglm,flagellum
flglnt,flagellant
flglr,fly_gallery
flglrn,flugelhorn
flglt,"flagellate,flageolet"
flgltdcl,flagellated_cell
flgltn,flagellation
flgn,flagon
flgng,flagging
flgpl,flagpole
flgr,"filigree,flogger"
flgrc,fly_agaric
flgrd,fulgoridae
flgrn,filaggrin
flgrnk,flag_rank
flgsmt,flag_smut
flgsmtfngs,flag_smut_fungus
flgsp,flagship
flgstf,flagstaff
flgt,flight
flgtcntrl,flight_control
flgtdck,flight_deck
flgtftr,flight_feather
flgtln,flight_line
flgtmnvr,flight_maneuver
flgtngnr,flight_engineer
flgtns,flightiness
flgtpt,flight_path
flgtsmltr,flight_simulator
flgtsrgn,flight_surgeon
flgwvng,flag_waving
flk,"fluke,folk"
flkctcr,flak_catcher
flkdncng,folk_dancing
flkdncr,folk_dancer
flklndslnds,falkland_islands
flklr,folklore
flkmsc,folk_music
flknr,faulkner
flkns,flakiness
flkpt,folk_poet
flkrt,folk_art
flks,folks
flksng,folk_song
flksngr,folk_singer
flktl,folktale
flktmlg,folk_etymology
flkwrtr,folk_writer
fll,fuel_oil
fllctntbl,file_allocation_table
flln,"fuel_line,foul_line"
fllv,filial_love
fllvl,fuel_level
flm,"film,flume,folium"
flmb,flambeau
flmblt,flammability
flmbnc,flamboyance
flmcl,flame_cell
flmclp,film_clip
flmcmpn,film_company
flmdm,filmdom
flmdrctr,film_director
flmdtng,film_editing
flmdvnc,film_advance
flmflwr,flame_flower
flmfrn,filmy_fern
flmfs,flame_fish
flmfstvl,film_festival
flmln,flammulina
flmmkr,film_maker
flmn,"flamen,full_moon"
flmnc,flamenco
flmnccd,fulminic_acid
flmndstr,film_industry
flmng,"filming,flamingo,fleming"
flmngflwr,flamingo_flower
flmnr,film_noir
flmns,flaminius
flmnt,"filament,fulminate"
flmntn,fulmination
flmnw,flaminian_way
flmp,flame_pea
flmplmnt,full_employment
flmr,"fulmar,flummery,fillmore"
flmrkt,flea_market
flmrs,fulmarus
flms,flemish
flmsns,flimsiness
flmstr,film_star
flmt,flame-out
flmtk,flame_tokay
flmtljckt,full_metal_jacket
flmtr,flame_tree
flmtrwr,flamethrower
fln,"felony,feline,flan,fulani,fellini,felon"
flnc,"flounce,fluency,affluence"
flndr,flounder
flndrs,"flinders,flanders,flindersia"
flng,"feeling,failing,fling,filling,filing,fueling,flange,falange"
flngbrdg,flying_bridge
flngbt,flying_boat
flngbtrs,flying_buttress
flngclrs,flying_colors
flngcrpt,flying_carpet
flngdtcmn,flying_dutchman
flngfs,flying_fish
flngfx,flying_fox
flnggck,flying_gecko
flnggrnrd,flying_gurnard
flngjb,flying_jib
flnglmr,flying_lemur
flngmr,flying_mare
flngms,flying_mouse
flngng,falun_gong
flngplngr,flying_phalanger
flngs,feelings
flngscl,flying_school
flngsqd,flying_squad
flngssltn,fehling's_solution
flngst,falangist
flngstrt,flying_start
flngvst,flying_visit
flnjctn,fuel_injection
flnk,"flank,flunky"
flnkr,flanker
flnkrbck,flanker_back
flnkstk,flank_steak
flnl,flannel
flnlbs,flannelbush
flnlsn,full_nelson
flnlt,flannelette
flnm,filename
flnqpmnt,off-line_equipment
flns,"fullness,foulness"
flnt,"flaunt,flint,affluent,effluent"
flntcrn,flint_corn
flntlck,flintlock
flntntmnt,fly_in_the_ointment
flntrzpn,flunitrazepan
flntstn,flintstone
flp,"flop,flip,flap,flue_pipe"
flpcrt,flip_chart
flpflp,flip-flop
flpg,full_page
flpl,foul_play
flpn,filipino
flpnc,flippancy
flpntb,fallopian_tube
flpnzn,fluphenazine
flpr,"flipper,flapper,flypaper"
flprfsr,full_professor
flps,"flophouse,fallopius"
flpsd,flip_side
flpsn,fly_poison
flpt,fleapit
flr,"failure,flare,filaria,filler,floor,flair,fleer,flour,faller,filer,flier,fuller,florey,florio,flory,flurry"
flrbn,flour_bin
flrbprfn,flurbiprofen
flrbrccd,fluoroboric_acid
flrbrd,"floorboard,fluoroboride"
flrbtl,flour_beetle
flrcd,fly_orchid
flrcl,fluorouracil
flrcrbn,fluorocarbon
flrcrbnplstc,fluorocarbon_plastic
flrcrm,fluorochrome
flrcvr,floor_cover
flrd,"filariidae,fly_rod,foulard,florida,fluoride"
flrdglnl,florida_gallinule
flrdls,fleur-de-lis
flrdn,floridian
flrdpmpn,florida_pompano
flrdslgnl,florida_selaginella
flrdsmtnd,florida_smoothhound
flrdstrpfrn,florida_strap_fern
flrdtn,fluoridation
flrdw,florida_yew
flrfrm,fluoroform
flrg,effleurage
flrjst,floor_joist
flrl,floreal
flrldr,floor_leader
flrlgm,florilegium
flrllf,floral_leaf
flrlmp,floor_lamp
flrml,flour_mill
flrmwrm,fall_armyworm
flrn,"fullerene,fluorine"
flrnc,florence
flrncfnl,florence_fennel
flrng,flooring
flrntn,florentine
flrntnrs,florentine_iris
flrpln,floor_plan
flrps,flare_pass
flrpt,"flare_path,fluorapatite"
flrs,"flourish,fluorosis,filariasis"
flrscn,fluorescein
flrscnc,"efflorescence,fluorescence"
flrscncmcrscp,fluorescence_microscopy
flrscnstcnt,fluorescein_isothiocyanate
flrscnt,fluorescent
flrscntlmp,fluorescent_lamp
flrscp,"fluoroscopy,fluoroscope"
flrsrt,fuller's_earth
flrst,florist
flrstr,flare_star
flrstscnr,florest's_cineraria
flrstscrsntm,florist's_chrysanthemum
flrstsglxn,florist's_gloxinia
flrstsl,fuller's_teasel
flrt,"flirt,o'flaherty,floret,fluorite"
flrwlkr,floorwalker
flrwx,floor_wax
flrxplsv,fuel-air_explosive
flrzpm,flurazepam
fls,"felis,falsie,flash,floss,flesh,follies,flush,full_house,flies,falls,fils,fly_ash"
flsbck,flashback
flsbcktrn,false_buckthorn
flsbgbn,false_bugbane
flsbrckn,false_bracken
flsbrd,flashboard
flsbtm,false_bottom
flscml,false_chamomile
flscmr,flash_camera
flscp,foolscap
flscrd,flash_card
flsd,falsehood
flsdrgnd,false_dragonhead
flsdtcp,false_deathcap
flsf,fail-safe
flsfc,false_face
flsfctn,falsification
flsfl,flesh_fly
flsfld,flash_flood
flsfr,falsifier
flsfrwrd,flash-forward
flsfxglv,false_foxglove
flsgrmwl,false_gromwell
flsgtsbrd,false_goatsbeard
flsgvl,false_gavial
flsk,flask
flskrt,full_skirt
flslccd,fluosilicic_acid
flslct,fluosilicate
flslftvl,false_lily_of_the_valley
flslgt,flashlight
flslgtbtr,flashlight_battery
flslgtfs,flashlight_fish
flslmrt,false_alumroot
flslpn,false_lupine
flslrm,false_alarm
flslstlt,flushless_toilet
flsmcltr,folsom_culture
flsmlw,false_mallow
flsmns,fulsomeness
flsmprsnmnt,false_imprisonment
flsmr,flash_memory
flsmrl,false_morel
flsmtrwrt,false_miterwort
flsndg,false_indigo
flsng,flashing
flsns,"flashiness,fleshiness"
flsntl,false_nettle
flsntpn,flash_in_the_pan
flspck,flyspeck
flspnt,flash_point
flsprds,fool's_paradise
flsprgnc,false_pregnancy
flsprsl,fool's_parsley
flsprtns,false_pretense
flsr,flasher
flsrnd,fool's_errand
flsrnmn,false_rue_anemone
flsrtrn,false_return
flsrvr,file_server
flssbrtdtgr,false_saber-toothed_tiger
flsscrpn,false_scorpion
flssg,false_sago
flsspdl,false_asphodel
flst,"foul_shot,false_teeth,falsetto,falsity"
flstf,falstaff
flstlt,flush_toilet
flstm,"fuel_system,file_system"
flstmrsk,false_tamarisk
flstp,flue_stop
flstr,false_heather
flstrfl,false_truffle
flsvclcrd,false_vocal_cord
flsvmpr,false_vampire
flsvr,flashover
flsvrdct,false_verdict
flswldng,flash_welding
flswnd,flesh_wound
flswntrgrn,false_wintergreen
flszl,false_azalea
flt,"flit,fault,fellatio,felt,filet,fillet,flat,float,flute,affiliate,fleet,fallot,filth,fallout"
fltbd,flatbed
fltbdprs,flatbed_press
fltblstcmslsbmrn,fleet_ballistic_missile_submarine
fltbn,flat_bone
fltbnc,flat_bench
fltbrd,"flatbread,flatbrod"
fltc,flitch
fltcr,"flatcar,fletcher"
fltct,flat_coat
fltctdrtrvr,flat-coated_retriever
fltd,flathead
fltdctfs,flathead_catfish
fltdmrl,fleet_admiral
fltfl,flat_file
fltfndng,faultfinding
fltfngs,felt_fungus
fltfrn,felt_fern
fltfs,flatfish
fltft,flatfoot
fltl,flotilla
fltlcr,filthy_lucre
fltln,fault_line
fltlnc,flatulence
fltlsns,faultlessness
fltlt,flatlet
fltmgn,filet_mignon
fltmt,flatmate
fltn,"foliation,affiliation,flotation,fulton"
fltng,floating
fltngdck,floating_dock
fltngfrn,floating_fern
fltngmn,floating_mine
fltngms,floating-moss
fltngpntnmbr,floating-point_number
fltngpntntn,floating-point_notation
fltngpntprtn,floating-point_operation
fltns,"filthiness,flatness,fleetness"
fltnt,fly_tent
fltp,flat_pea
fltpdwtstr,flat-topped_white_aster
fltpln,floatplane
fltpnldspl,flat_panel_display
fltppn,felt-tip_pen
fltr,"filature,filter,floater,flattery,flatterer,flutter"
fltrbd,filter_bed
fltrc,flat_arch
fltrkck,flutter_kick
fltrn,flatiron
fltrnsfrprtcl,file_transfer_protocol
fltrp,flytrap
fltrpr,filter_paper
fltrt,filtrate
fltrtn,filtration
fltrtnsrgr,filtration_surgery
fltrtp,filter_tip
fltrtpdcgrt,filter-tipped_cigarette
flts,"flats,afflatus"
fltsltr,fallout_shelter
fltsm,flotsam
fltst,flutist
fltstrt,fleet_street
flttpscrwdrvr,flat_tip_screwdriver
fltwr,"eiffel_tower,flatware"
fltwrk,flatwork
fltwrm,flatworm
fltxn,aflatoxin
flvccd,fulvic_acid
flvm,effluvium
flvn,"flavone,flavin"
flvnd,flavonoid
flvndnst,flavian_dynasty
flvr,"flyover,flavor,flavorer"
flvrd,"filoviridae,flaviviridae"
flvrlsns,flavorlessness
flvrs,"filovirus,flavivirus"
flvrsmns,flavorsomeness
flvstn,fluvastatin
flw,"flow,fallow,fellow,flaw"
flwbwrm,fall_webworm
flwcrt,flow_chart
flwdr,fallow_deer
flwg,flowage
flwgt,flyweight
flwl,flywheel
flwn,follow-on
flwng,following
flwp,follow-up
flwr,"follower,flower"
flwrbd,"flowerbed,flower_bud"
flwrclstr,flower_cluster
flwrcn,flower_chain
flwrd,flower_head
flwrfnr,flower-of-an-hour
flwrgrdn,flower_garden
flwrgrdng,flower_gardening
flwrgrl,flower_girl
flwrngcr,flowering_cherry
flwrngfrn,flowering_fern
flwrnglmnd,flowering_almond
flwrngmpl,flowering_maple
flwrngqnc,flowering_quince
flwrngrspbr,flowering_raspberry
flwrngs,flowering_ash
flwrngsrb,flowering_shrub
flwrngtbc,flowering_tobacco
flwrngwntrgrn,flowering_wintergreen
flwrpl,flower_people
flwrpwr,flower_power
flwrrngmnt,flower_arrangement
flwrt,"felwort,fleawort"
flwsp,fellowship
flwtrg,follow-through
flwtrgr,foul-weather_gear
flwtrvlr,fellow_traveler
flwvrctfr,full-wave_rectifier
flx,"flux,flex,flax"
flxblt,flexibility
flxdnst,flux_density
flxdnstnt,flux_density_unit
flxmtr,fluxmeter
flxn,flexion
flxnt,flux_unit
flxplctr,flux_applicator
flxr,flexure
flxrdn,floxuridine
flxrmscl,flexor_muscle
flxrst,flax_rust
flxtn,fluoxetine
fm,"foam,fame"
fmbl,fumble
fmbr,fimbria
fmdk,fumed_oak
fmflwr,foamflower
fmgnt,fumigant
fmgtn,fumigation
fmgtr,fumigator
fml,"female,family"
fmlbd,female_body
fmlbl,family_bible
fmlbndng,female_bonding
fmlbsns,family_business
fmlcld,female_child
fmlcrt,family_court
fmlcst,female_chest
fmldctr,family_doctor
fmlfsprng,female_offspring
fmlgntl,female_genitalia
fmlml,female_mammal
fmlmn,family_man
fmlns,femaleness
fmlntrnlrprdctvrgn,female_internal_reproductive_organ
